Energy (in eV), backscattering yield of material ITOC-NASCAP at incidence 90.0 degree
1340.0, 1.0
1350.0, 1.0
1360.0, 1.0
1370.0, 1.0
1380.0, 1.0
1390.0, 1.0
1400.0, 1.0
1410.0, 1.0
1420.0, 1.0
1430.0, 1.0
1440.0, 1.0
1450.0, 1.0
1460.0, 1.0
1470.0, 1.0
1480.0, 1.0
1490.0, 1.0
1500.0, 1.0
1510.0, 1.0
1520.0, 1.0
1530.0, 1.0
1540.0, 1.0
1550.0, 1.0
1560.0, 1.0
1570.0, 1.0
1580.0, 1.0
1590.0, 1.0
1600.0, 1.0
1610.0, 1.0
1620.0, 1.0
1630.0, 1.0
1640.0, 1.0
1650.0, 1.0
1660.0, 1.0
1670.0, 1.0
1680.0, 1.0
1690.0, 1.0
1700.0, 1.0
1710.0, 1.0
1720.0, 1.0
1730.0, 1.0
1740.0, 1.0
1750.0, 1.0
1760.0, 1.0
1770.0, 1.0
1780.0, 1.0
1790.0, 1.0
1800.0, 1.0
1810.0, 1.0
1820.0, 1.0
1830.0, 1.0
1840.0, 1.0
1850.0, 1.0
1860.0, 1.0
1870.0, 1.0
1880.0, 1.0
1890.0, 1.0
1900.0, 1.0
1910.0, 1.0
1920.0, 1.0
1930.0, 1.0
1940.0, 1.0
1950.0, 1.0
1960.0, 1.0
1970.0, 1.0
1980.0, 1.0
1990.0, 1.0
2000.0, 1.0
2010.0, 1.0
2020.0, 1.0
2030.0, 1.0
2040.0, 1.0
2050.0, 1.0
2060.0, 1.0
2070.0, 1.0
2080.0, 1.0
2090.0, 1.0
2100.0, 1.0
2110.0, 1.0
2120.0, 1.0
2130.0, 1.0
2140.0, 1.0
2150.0, 1.0
2160.0, 1.0
2170.0, 1.0
2180.0, 1.0
2190.0, 1.0
2200.0, 1.0
2210.0, 1.0
2220.0, 1.0
2230.0, 1.0
2240.0, 1.0
2250.0, 1.0
2260.0, 1.0
2270.0, 1.0
2280.0, 1.0
2290.0, 1.0
2300.0, 1.0
2310.0, 1.0
2320.0, 1.0
2330.0, 1.0
2340.0, 1.0
2350.0, 1.0
2360.0, 1.0
2370.0, 1.0
2380.0, 1.0
2390.0, 1.0
2400.0, 1.0
2410.0, 1.0
2420.0, 1.0
2430.0, 1.0
2440.0, 1.0
2450.0, 1.0
2460.0, 1.0
2470.0, 1.0
2480.0, 1.0
2490.0, 1.0
2500.0, 1.0
2510.0, 1.0
2520.0, 1.0
2530.0, 1.0
2540.0, 1.0
2550.0, 1.0
2560.0, 1.0
2570.0, 1.0
2580.0, 1.0
2590.0, 1.0
2600.0, 1.0
2610.0, 1.0
2620.0, 1.0
2630.0, 1.0
2640.0, 1.0
2650.0, 1.0
2660.0, 1.0
2670.0, 1.0
2680.0, 1.0
2690.0, 1.0
2700.0, 1.0
2710.0, 1.0
2720.0, 1.0
2730.0, 1.0
2740.0, 1.0
2750.0, 1.0
2760.0, 1.0
2770.0, 1.0
2780.0, 1.0
2790.0, 1.0
2800.0, 1.0
2810.0, 1.0
2820.0, 1.0
2830.0, 1.0
2840.0, 1.0
2850.0, 1.0
2860.0, 1.0
2870.0, 1.0
2880.0, 1.0
2890.0, 1.0
2900.0, 1.0
2910.0, 1.0
2920.0, 1.0
2930.0, 1.0
2940.0, 1.0
2950.0, 1.0
2960.0, 1.0
2970.0, 1.0
2980.0, 1.0
2990.0, 1.0
3000.0, 1.0
3010.0, 1.0
3020.0, 1.0
3030.0, 1.0
3040.0, 1.0
3050.0, 1.0
3060.0, 1.0
3070.0, 1.0
3080.0, 1.0
3090.0, 1.0
3100.0, 1.0
3110.0, 1.0
3120.0, 1.0
3130.0, 1.0
3140.0, 1.0
3150.0, 1.0
3160.0, 1.0
3170.0, 1.0
3180.0, 1.0
3190.0, 1.0
3200.0, 1.0
3210.0, 1.0
3220.0, 1.0
3230.0, 1.0
3240.0, 1.0
3250.0, 1.0
3260.0, 1.0
3270.0, 1.0
3280.0, 1.0
3290.0, 1.0
3300.0, 1.0
3310.0, 1.0
3320.0, 1.0
3330.0, 1.0
3340.0, 1.0
3350.0, 1.0
3360.0, 1.0
3370.0, 1.0
3380.0, 1.0
3390.0, 1.0
3400.0, 1.0
3410.0, 1.0
3420.0, 1.0
3430.0, 1.0
3440.0, 1.0
3450.0, 1.0
3460.0, 1.0
3470.0, 1.0
3480.0, 1.0
3490.0, 1.0
3500.0, 1.0
3510.0, 1.0
3520.0, 1.0
3530.0, 1.0
3540.0, 1.0
3550.0, 1.0
3560.0, 1.0
3570.0, 1.0
3580.0, 1.0
3590.0, 1.0
3600.0, 1.0
3610.0, 1.0
3620.0, 1.0
3630.0, 1.0
3640.0, 1.0
3650.0, 1.0
3660.0, 1.0
3670.0, 1.0
3680.0, 1.0
3690.0, 1.0
3700.0, 1.0
3710.0, 1.0
3720.0, 1.0
3730.0, 1.0
3740.0, 1.0
3750.0, 1.0
3760.0, 1.0
3770.0, 1.0
3780.0, 1.0
3790.0, 1.0
3800.0, 1.0
3810.0, 1.0
3820.0, 1.0
3830.0, 1.0
3840.0, 1.0
3850.0, 1.0
3860.0, 1.0
3870.0, 1.0
3880.0, 1.0
3890.0, 1.0
3900.0, 1.0
3910.0, 1.0
3920.0, 1.0
3930.0, 1.0
3940.0, 1.0
3950.0, 1.0
3960.0, 1.0
3970.0, 1.0
3980.0, 1.0
3990.0, 1.0
4000.0, 1.0
4010.0, 1.0
4020.0, 1.0
4030.0, 1.0
4040.0, 1.0
4050.0, 1.0
4060.0, 1.0
4070.0, 1.0
4080.0, 1.0
4090.0, 1.0
4100.0, 1.0
4110.0, 1.0
4120.0, 1.0
4130.0, 1.0
4140.0, 1.0
4150.0, 1.0
4160.0, 1.0
4170.0, 1.0
4180.0, 1.0
4190.0, 1.0
4200.0, 1.0
4210.0, 1.0
4220.0, 1.0
4230.0, 1.0
4240.0, 1.0
4250.0, 1.0
4260.0, 1.0
4270.0, 1.0
4280.0, 1.0
4290.0, 1.0
4300.0, 1.0
4310.0, 1.0
4320.0, 1.0
4330.0, 1.0
4340.0, 1.0
4350.0, 1.0
4360.0, 1.0
4370.0, 1.0
4380.0, 1.0
4390.0, 1.0
4400.0, 1.0
4410.0, 1.0
4420.0, 1.0
4430.0, 1.0
4440.0, 1.0
4450.0, 1.0
4460.0, 1.0
4470.0, 1.0
4480.0, 1.0
4490.0, 1.0
4500.0, 1.0
4510.0, 1.0
4520.0, 1.0
4530.0, 1.0
4540.0, 1.0
4550.0, 1.0
4560.0, 1.0
4570.0, 1.0
4580.0, 1.0
4590.0, 1.0
4600.0, 1.0
4610.0, 1.0
4620.0, 1.0
4630.0, 1.0
4640.0, 1.0
4650.0, 1.0
4660.0, 1.0
4670.0, 1.0
4680.0, 1.0
4690.0, 1.0
4700.0, 1.0
4710.0, 1.0
4720.0, 1.0
4730.0, 1.0
4740.0, 1.0
4750.0, 1.0
4760.0, 1.0
4770.0, 1.0
4780.0, 1.0
4790.0, 1.0
4800.0, 1.0
4810.0, 1.0
4820.0, 1.0
4830.0, 1.0
4840.0, 1.0
4850.0, 1.0
4860.0, 1.0
4870.0, 1.0
4880.0, 1.0
4890.0, 1.0
4900.0, 1.0
4910.0, 1.0
4920.0, 1.0
4930.0, 1.0
4940.0, 1.0
4950.0, 1.0
4960.0, 1.0
4970.0, 1.0
4980.0, 1.0
4990.0, 1.0
5000.0, 1.0
5010.0, 1.0
5020.0, 1.0
5030.0, 1.0
5040.0, 1.0
5050.0, 1.0
5060.0, 1.0
5070.0, 1.0
5080.0, 1.0
5090.0, 1.0
5100.0, 1.0
5110.0, 1.0
5120.0, 1.0
5130.0, 1.0
5140.0, 1.0
5150.0, 1.0
5160.0, 1.0
5170.0, 1.0
5180.0, 1.0
5190.0, 1.0
5200.0, 1.0
5210.0, 1.0
5220.0, 1.0
5230.0, 1.0
5240.0, 1.0
5250.0, 1.0
5260.0, 1.0
5270.0, 1.0
5280.0, 1.0
5290.0, 1.0
5300.0, 1.0000001
5310.0, 1.0000001
5320.0, 1.0000001
5330.0, 1.0000001
5340.0, 1.0000001
5350.0, 1.0000001
5360.0, 1.0000001
5370.0, 1.0000001
5380.0, 1.0000001
5390.0, 1.0000001
5400.0, 1.0000001
5410.0, 1.0000001
5420.0, 1.0000001
5430.0, 1.0000001
5440.0, 1.0000001
5450.0, 1.0000001
5460.0, 1.0000001
5470.0, 1.0000001
5480.0, 1.0000001
5490.0, 1.0000001
5500.0, 1.0000001
5510.0, 1.0000001
5520.0, 1.0000001
5530.0, 1.0000001
5540.0, 1.0000001
5550.0, 1.0000001
5560.0, 1.0000001
5570.0, 1.0000001
5580.0, 1.0000001
5590.0, 1.0000001
5600.0, 1.0000001
5610.0, 1.0000001
5620.0, 1.0000001
5630.0, 1.0000001
5640.0, 1.0000001
5650.0, 1.0000001
5660.0, 1.0000001
5670.0, 1.0000001
5680.0, 1.0000001
5690.0, 1.0000001
5700.0, 1.0000001
5710.0, 1.0000001
5720.0, 1.0000001
5730.0, 1.0000001
5740.0, 1.0000001
5750.0, 1.0000001
5760.0, 1.0000001
5770.0, 1.0000001
5780.0, 1.0000001
5790.0, 1.0000001
5800.0, 1.0000001
5810.0, 1.0000001
5820.0, 1.0000001
5830.0, 1.0000001
5840.0, 1.0000001
5850.0, 1.0000001
5860.0, 1.0000001
5870.0, 1.0000001
5880.0, 1.0000001
5890.0, 1.0000001
5900.0, 1.0000001
5910.0, 1.0000001
5920.0, 1.0000001
5930.0, 1.0000001
5940.0, 1.0000001
5950.0, 1.0000001
5960.0, 1.0000001
5970.0, 1.0000001
5980.0, 1.0000001
5990.0, 1.0000001
6000.0, 1.0000001
6010.0, 1.0000001
6020.0, 1.0000001
6030.0, 1.0000001
6040.0, 1.0000001
6050.0, 1.0000001
6060.0, 1.0000001
6070.0, 1.0000001
6080.0, 1.0000001
6090.0, 1.0000001
6100.0, 1.0000001
6110.0, 1.0000001
6120.0, 1.0000001
6130.0, 1.0000001
6140.0, 1.0000001
6150.0, 1.0000001
6160.0, 1.0000001
6170.0, 1.0000001
6180.0, 1.0000001
6190.0, 1.0000001
6200.0, 1.0000001
6210.0, 1.0000001
6220.0, 1.0000001
6230.0, 1.0000001
6240.0, 1.0000001
6250.0, 1.0000001
6260.0, 1.0000001
6270.0, 1.0000001
6280.0, 1.0000001
6290.0, 1.0000001
6300.0, 1.0000001
6310.0, 1.0000001
6320.0, 1.0000001
6330.0, 1.0000001
6340.0, 1.0000001
6350.0, 1.0000001
6360.0, 1.0000001
6370.0, 1.0000001
6380.0, 1.0000001
6390.0, 1.0000001
6400.0, 1.0000001
6410.0, 1.0000001
6420.0, 1.0000001
6430.0, 1.0000001
6440.0, 1.0000001
6450.0, 1.0000001
6460.0, 1.0000001
6470.0, 1.0000001
6480.0, 1.0000001
6490.0, 1.0000001
6500.0, 1.0000001
6510.0, 1.0000001
6520.0, 1.0000001
6530.0, 1.0000001
6540.0, 1.0000001
6550.0, 1.0000001
6560.0, 1.0000001
6570.0, 1.0000001
6580.0, 1.0000001
6590.0, 1.0000001
6600.0, 1.0000001
6610.0, 1.0000001
6620.0, 1.0000001
6630.0, 1.0000001
6640.0, 1.0000001
6650.0, 1.0000001
6660.0, 1.0000001
6670.0, 1.0000001
6680.0, 1.0000001
6690.0, 1.0000001
6700.0, 1.0000001
6710.0, 1.0000001
6720.0, 1.0000001
6730.0, 1.0000001
6740.0, 1.0000001
6750.0, 1.0000001
6760.0, 1.0000001
6770.0, 1.0000001
6780.0, 1.0000001
6790.0, 1.0000001
6800.0, 1.0000001
6810.0, 1.0000001
6820.0, 1.0000001
6830.0, 1.0000001
6840.0, 1.0000001
6850.0, 1.0000001
6860.0, 1.0000001
6870.0, 1.0000001
6880.0, 1.0000001
6890.0, 1.0000001
6900.0, 1.0000001
6910.0, 1.0000001
6920.0, 1.0000001
6930.0, 1.0000001
6940.0, 1.0000001
6950.0, 1.0000001
6960.0, 1.0000001
6970.0, 1.0000001
6980.0, 1.0000001
6990.0, 1.0000001
7000.0, 1.0000001
7010.0, 1.0000001
7020.0, 1.0000001
7030.0, 1.0000001
7040.0, 1.0000001
7050.0, 1.0000001
7060.0, 1.0000001
7070.0, 1.0000001
7080.0, 1.0000001
7090.0, 1.0000001
7100.0, 1.0000001
7110.0, 1.0000001
7120.0, 1.0000001
7130.0, 1.0000001
7140.0, 1.0000001
7150.0, 1.0000001
7160.0, 1.0000001
7170.0, 1.0000001
7180.0, 1.0000001
7190.0, 1.0000001
7200.0, 1.0000001
7210.0, 1.0000001
7220.0, 1.0000001
7230.0, 1.0000001
7240.0, 1.0000001
7250.0, 1.0000001
7260.0, 1.0000001
7270.0, 1.0000001
7280.0, 1.0000001
7290.0, 1.0000001
7300.0, 1.0000001
7310.0, 1.0000001
7320.0, 1.0000001
7330.0, 1.0000001
7340.0, 1.0000001
7350.0, 1.0000001
7360.0, 1.0000001
7370.0, 1.0000001
7380.0, 1.0000001
7390.0, 1.0000001
7400.0, 1.0000001
7410.0, 1.0000001
7420.0, 1.0000001
7430.0, 1.0000001
7440.0, 1.0000001
7450.0, 1.0000001
7460.0, 1.0000001
7470.0, 1.0000001
7480.0, 1.0000001
7490.0, 1.0000001
7500.0, 1.0000001
7510.0, 1.0000001
7520.0, 1.0000001
7530.0, 1.0000001
7540.0, 1.0000001
7550.0, 1.0000001
7560.0, 1.0000001
7570.0, 1.0000001
7580.0, 1.0000001
7590.0, 1.0000001
7600.0, 1.0000001
7610.0, 1.0000001
7620.0, 1.0000001
7630.0, 1.0000001
7640.0, 1.0000001
7650.0, 1.0000001
7660.0, 1.0000001
7670.0, 1.0000001
7680.0, 1.0000001
7690.0, 1.0000001
7700.0, 1.0000001
7710.0, 1.0000001
7720.0, 1.0000001
7730.0, 1.0000001
7740.0, 1.0000001
7750.0, 1.0000001
7760.0, 1.0000001
7770.0, 1.0000001
7780.0, 1.0000001
7790.0, 1.0000001
7800.0, 1.0000001
7810.0, 1.0000001
7820.0, 1.0000001
7830.0, 1.0000001
7840.0, 1.0000001
7850.0, 1.0000001
7860.0, 1.0000001
7870.0, 1.0000001
7880.0, 1.0000001
7890.0, 1.0000001
7900.0, 1.0000001
7910.0, 1.0000001
7920.0, 1.0000001
7930.0, 1.0000001
7940.0, 1.0000001
7950.0, 1.0000001
7960.0, 1.0000001
7970.0, 1.0000001
7980.0, 1.0000001
7990.0, 1.0000001
8000.0, 1.0000001
8010.0, 1.0000001
8020.0, 1.0000001
8030.0, 1.0000001
8040.0, 1.0000001
8050.0, 1.0000001
8060.0, 1.0000001
8070.0, 1.0000001
8080.0, 1.0000001
8090.0, 1.0000001
8100.0, 1.0000001
8110.0, 1.0000001
8120.0, 1.0000001
8130.0, 1.0000001
8140.0, 1.0000001
8150.0, 1.0000001
8160.0, 1.0000001
8170.0, 1.0000001
8180.0, 1.0000001
8190.0, 1.0000001
8200.0, 1.0000001
8210.0, 1.0000001
8220.0, 1.0000001
8230.0, 1.0000001
8240.0, 1.0000001
8250.0, 1.0000001
8260.0, 1.0000001
8270.0, 1.0000001
8280.0, 1.0000001
8290.0, 1.0000001
8300.0, 1.0000001
8310.0, 1.0000001
8320.0, 1.0000001
8330.0, 1.0000001
8340.0, 1.0000001
8350.0, 1.0000001
8360.0, 1.0000001
8370.0, 1.0000001
8380.0, 1.0000001
8390.0, 1.0000001
8400.0, 1.0000001
8410.0, 1.0000001
8420.0, 1.0000001
8430.0, 1.0000001
8440.0, 1.0000001
8450.0, 1.0000001
8460.0, 1.0000001
8470.0, 1.0000001
8480.0, 1.0000001
8490.0, 1.0000001
8500.0, 1.0000001
8510.0, 1.0000001
8520.0, 1.0000001
8530.0, 1.0000001
8540.0, 1.0000001
8550.0, 1.0000001
8560.0, 1.0000001
8570.0, 1.0000001
8580.0, 1.0000001
8590.0, 1.0000001
8600.0, 1.0000001
8610.0, 1.0000001
8620.0, 1.0000001
8630.0, 1.0000001
8640.0, 1.0000001
8650.0, 1.0000001
8660.0, 1.0000001
8670.0, 1.0000001
8680.0, 1.0000001
8690.0, 1.0000001
8700.0, 1.0000001
8710.0, 1.0000001
8720.0, 1.0000001
8730.0, 1.0000001
8740.0, 1.0000001
8750.0, 1.0000001
8760.0, 1.0000001
8770.0, 1.0000001
8780.0, 1.0000001
8790.0, 1.0000001
8800.0, 1.0000001
8810.0, 1.0000001
8820.0, 1.0000001
8830.0, 1.0000001
8840.0, 1.0000001
8850.0, 1.0000001
8860.0, 1.0000001
8870.0, 1.0000001
8880.0, 1.0000001
8890.0, 1.0000001
8900.0, 1.0000001
8910.0, 1.0000001
8920.0, 1.0000001
8930.0, 1.0000001
8940.0, 1.0000001
8950.0, 1.0000001
8960.0, 1.0000001
8970.0, 1.0000001
8980.0, 1.0000001
8990.0, 1.0000001
9000.0, 1.0000001
9010.0, 1.0000001
9020.0, 1.0000001
9030.0, 1.0000001
9040.0, 1.0000001
9050.0, 1.0000001
9060.0, 1.0000001
9070.0, 1.0000001
9080.0, 1.0000001
9090.0, 1.0000001
9100.0, 1.0000001
9110.0, 1.0000001
9120.0, 1.0000001
9130.0, 1.0000001
9140.0, 1.0000001
9150.0, 1.0000001
9160.0, 1.0000001
9170.0, 1.0000001
9180.0, 1.0000001
9190.0, 1.0000001
9200.0, 1.0000001
9210.0, 1.0000001
9220.0, 1.0000001
9230.0, 1.0000001
9240.0, 1.0000001
9250.0, 1.0000001
9260.0, 1.0000001
9270.0, 1.0000001
9280.0, 1.0000001
9290.0, 1.0000001
9300.0, 1.0000001
9310.0, 1.0000001
9320.0, 1.0000001
9330.0, 1.0000001
9340.0, 1.0000001
9350.0, 1.0000001
9360.0, 1.0000001
9370.0, 1.0000001
9380.0, 1.0000001
9390.0, 1.0000001
9400.0, 1.0000001
9410.0, 1.0000001
9420.0, 1.0000001
9430.0, 1.0000001
9440.0, 1.0000001
9450.0, 1.0000001
9460.0, 1.0000001
9470.0, 1.0000001
9480.0, 1.0000001
9490.0, 1.0000001
9500.0, 1.0000001
9510.0, 1.0000001
9520.0, 1.0000001
9530.0, 1.0000001
9540.0, 1.0000001
9550.0, 1.0000001
9560.0, 1.0000001
9570.0, 1.0000001
9580.0, 1.0000001
9590.0, 1.0000001
9600.0, 1.0000001
9610.0, 1.0000001
9620.0, 1.0000001
9630.0, 1.0000001
9640.0, 1.0000001
9650.0, 1.0000001
9660.0, 1.0000001
9670.0, 1.0000001
9680.0, 1.0000001
9690.0, 1.0000001
9700.0, 1.0000001
9710.0, 1.0000001
9720.0, 1.0000001
9730.0, 1.0000001
9740.0, 1.0000001
9750.0, 1.0000001
9760.0, 1.0000001
9770.0, 1.0000001
9780.0, 1.0000001
9790.0, 1.0000001
9800.0, 1.0000001
9810.0, 1.0000001
9820.0, 1.0000001
9830.0, 1.0000001
9840.0, 1.0000001
9850.0, 1.0000001
9860.0, 1.0000001
9870.0, 1.0000001
9880.0, 1.0000001
9890.0, 1.0000001
9900.0, 1.0000001
9910.0, 1.0000001
9920.0, 1.0000001
9930.0, 1.0000001
9940.0, 1.0000001
9950.0, 1.0000001
9960.0, 1.0000001
9970.0, 1.0000001
9980.0, 1.0000001
9990.0, 1.0000001
10000.0, 1.0000001
10010.0, 1.0000001
10020.0, 1.0000001
10030.0, 1.0000001
10040.0, 1.0000001
10050.0, 1.0000001
10060.0, 1.0000001
10070.0, 1.0000001
10080.0, 1.0000001
10090.0, 1.0000001
10100.0, 1.0000001
10110.0, 1.0000001
10120.0, 1.0000001
10130.0, 1.0000001
10140.0, 1.0000001
10150.0, 1.0000001
10160.0, 1.0000001
10170.0, 1.0000001
10180.0, 1.0000001
10190.0, 1.0000001
10200.0, 1.0000001
10210.0, 1.0000001
10220.0, 1.0000001
10230.0, 1.0000001
10240.0, 1.0000001
10250.0, 1.0000001
10260.0, 1.0000001
10270.0, 1.0000001
10280.0, 1.0000001
10290.0, 1.0000001
10300.0, 1.0000001
10310.0, 1.0000001
10320.0, 1.0000001
10330.0, 1.0000001
10340.0, 1.0000001
10350.0, 1.0000001
10360.0, 1.0000001
10370.0, 1.0000001
10380.0, 1.0000001
10390.0, 1.0000001
10400.0, 1.0000001
10410.0, 1.0000001
10420.0, 1.0000001
10430.0, 1.0000001
10440.0, 1.0000001
10450.0, 1.0000001
10460.0, 1.0000001
10470.0, 1.0000001
10480.0, 1.0000001
10490.0, 1.0000001
10500.0, 1.0000001
10510.0, 1.0000001
10520.0, 1.0000001
10530.0, 1.0000001
10540.0, 1.0000001
10550.0, 1.0000001
10560.0, 1.0000001
10570.0, 1.0000001
10580.0, 1.0000001
10590.0, 1.0000001
10600.0, 1.0000001
10610.0, 1.0000001
10620.0, 1.0000001
10630.0, 1.0000001
10640.0, 1.0000001
10650.0, 1.0000001
10660.0, 1.0000001
10670.0, 1.0000001
10680.0, 1.0000001
10690.0, 1.0000001
10700.0, 1.0000001
10710.0, 1.0000001
10720.0, 1.0000001
10730.0, 1.0000001
10740.0, 1.0000001
10750.0, 1.0000001
10760.0, 1.0000001
10770.0, 1.0000001
10780.0, 1.0000001
10790.0, 1.0000001
10800.0, 1.0000001
10810.0, 1.0000001
10820.0, 1.0000001
10830.0, 1.0000001
10840.0, 1.0000001
10850.0, 1.0000001
10860.0, 1.0000001
10870.0, 1.0000001
10880.0, 1.0000001
10890.0, 1.0000001
10900.0, 1.0000001
10910.0, 1.0000001
10920.0, 1.0000001
10930.0, 1.0000001
10940.0, 1.0000001
10950.0, 1.0000001
10960.0, 1.0000001
10970.0, 1.0000001
10980.0, 1.0000001
10990.0, 1.0000001
11000.0, 1.0000001
11010.0, 1.0000001
11020.0, 1.0000001
11030.0, 1.0000001
11040.0, 1.0000001
11050.0, 1.0000001
11060.0, 1.0000001
11070.0, 1.0000001
11080.0, 1.0000001
11090.0, 1.0000001
11100.0, 1.0000001
11110.0, 1.0000001
11120.0, 1.0000001
11130.0, 1.0000001
11140.0, 1.0000001
11150.0, 1.0000001
11160.0, 1.0000001
11170.0, 1.0000001
11180.0, 1.0000001
11190.0, 1.0000001
11200.0, 1.0000001
11210.0, 1.0000001
11220.0, 1.0000001
11230.0, 1.0000001
11240.0, 1.0000001
11250.0, 1.0000001
11260.0, 1.0000001
11270.0, 1.0000001
11280.0, 1.0000001
11290.0, 1.0000001
11300.0, 1.0000001
11310.0, 1.0000001
11320.0, 1.0000001
11330.0, 1.0000001
11340.0, 1.0000001
11350.0, 1.0000001
11360.0, 1.0000001
11370.0, 1.0000001
11380.0, 1.0000001
11390.0, 1.0000001
11400.0, 1.0000001
11410.0, 1.0000001
11420.0, 1.0000001
11430.0, 1.0000001
11440.0, 1.0000001
11450.0, 1.0000001
11460.0, 1.0000001
11470.0, 1.0000001
11480.0, 1.0000001
11490.0, 1.0000001
11500.0, 1.0000001
11510.0, 1.0000001
11520.0, 1.0000001
11530.0, 1.0000001
11540.0, 1.0000001
11550.0, 1.0000001
11560.0, 1.0000001
11570.0, 1.0000001
11580.0, 1.0000001
11590.0, 1.0000001
11600.0, 1.0000001
11610.0, 1.0000001
11620.0, 1.0000001
11630.0, 1.0000001
11640.0, 1.0000001
11650.0, 1.0000001
11660.0, 1.0000001
11670.0, 1.0000001
11680.0, 1.0000001
11690.0, 1.0000001
11700.0, 1.0000001
11710.0, 1.0000001
11720.0, 1.0000001
11730.0, 1.0000001
11740.0, 1.0000001
11750.0, 1.0000001
11760.0, 1.0000001
11770.0, 1.0000001
11780.0, 1.0000001
11790.0, 1.0000001
11800.0, 1.0000001
11810.0, 1.0000001
11820.0, 1.0000001
11830.0, 1.0000001
11840.0, 1.0000001
11850.0, 1.0000001
11860.0, 1.0000001
11870.0, 1.0000001
11880.0, 1.0000001
11890.0, 1.0000001
11900.0, 1.0000001
11910.0, 1.0000001
11920.0, 1.0000001
11930.0, 1.0000001
11940.0, 1.0000001
11950.0, 1.0000001
11960.0, 1.0000001
11970.0, 1.0000001
11980.0, 1.0000001
11990.0, 1.0000001
12000.0, 1.0000001
12010.0, 1.0000001
12020.0, 1.0000001
12030.0, 1.0000001
12040.0, 1.0000001
12050.0, 1.0000001
12060.0, 1.0000001
12070.0, 1.0000001
12080.0, 1.0000001
12090.0, 1.0000001
12100.0, 1.0000001
12110.0, 1.0000001
12120.0, 1.0000001
12130.0, 1.0000001
12140.0, 1.0000001
12150.0, 1.0000001
12160.0, 1.0000001
12170.0, 1.0000001
12180.0, 1.0000001
12190.0, 1.0000001
12200.0, 1.0000001
12210.0, 1.0000001
12220.0, 1.0000001
12230.0, 1.0000001
12240.0, 1.0000001
12250.0, 1.0000001
12260.0, 1.0000001
12270.0, 1.0000001
12280.0, 1.0000001
12290.0, 1.0000001
12300.0, 1.0000001
12310.0, 1.0000001
12320.0, 1.0000001
12330.0, 1.0000001
12340.0, 1.0000001
12350.0, 1.0000001
12360.0, 1.0000001
12370.0, 1.0000001
12380.0, 1.0000001
12390.0, 1.0000001
12400.0, 1.0000001
12410.0, 1.0000001
12420.0, 1.0000001
12430.0, 1.0000001
12440.0, 1.0000001
12450.0, 1.0000001
12460.0, 1.0000001
